movieId,ranking,year
NSpFIfdrhrwK,13788,2021
NSpFIfdrhrwK,14284,2022
NSpFIfdrhrwK,15838,2023
JrWqC7NNRdiY,3378,2015
JrWqC7NNRdiY,3342,2016
JrWqC7NNRdiY,4286,2017
JrWqC7NNRdiY,4497,2018
JrWqC7NNRdiY,4776,2019
JrWqC7NNRdiY,5436,2020
JrWqC7NNRdiY,5794,2021
JrWqC7NNRdiY,5867,2022
JrWqC7NNRdiY,7294,2023
IIOiyPcK3oIt,3268,2015
IIOiyPcK3oIt,3386,2016
IIOiyPcK3oIt,4167,2017
IIOiyPcK3oIt,3970,2018
IIOiyPcK3oIt,4343,2019
IIOiyPcK3oIt,4495,2020
IIOiyPcK3oIt,4749,2021
IIOiyPcK3oIt,4871,2022
IIOiyPcK3oIt,6801,2023
aHOWuUCPExn6,6367,2023
Gf0C3m4IzazH,11016,2015
Gf0C3m4IzazH,12017,2016
Gf0C3m4IzazH,11597,2017
Gf0C3m4IzazH,12876,2018
Gf0C3m4IzazH,14178,2019
Gf0C3m4IzazH,15761,2020
Gf0C3m4IzazH,16893,2021
Gf0C3m4IzazH,17559,2022
Gf0C3m4IzazH,6020,2023
uGlLh3dzEz45,12818,2015
uGlLh3dzEz45,13827,2016
uGlLh3dzEz45,15674,2017
uGlLh3dzEz45,16182,2018
uGlLh3dzEz45,17477,2019
uGlLh3dzEz45,18266,2020
uGlLh3dzEz45,19395,2021
uGlLh3dzEz45,20040,2022
uGlLh3dzEz45,21864,2023
3bWuzpQ2EaoD,10445,2015
3bWuzpQ2EaoD,11504,2016
3bWuzpQ2EaoD,10845,2017
3bWuzpQ2EaoD,11841,2018
3bWuzpQ2EaoD,12987,2019
3bWuzpQ2EaoD,14852,2020
3bWuzpQ2EaoD,15849,2021
3bWuzpQ2EaoD,16590,2022
3bWuzpQ2EaoD,19234,2023
ei21CDa1VbMO,14026,2021
ei21CDa1VbMO,14705,2022
ei21CDa1VbMO,17741,2023
SGMWGrEbqEev,9980,2018
SGMWGrEbqEev,10978,2019
SGMWGrEbqEev,13425,2020
SGMWGrEbqEev,9771,2021
SGMWGrEbqEev,10532,2022
SGMWGrEbqEev,11886,2023
zfJOsXqBeHXW,5859,2016
zfJOsXqBeHXW,4553,2017
zfJOsXqBeHXW,4829,2018
zfJOsXqBeHXW,5293,2019
zfJOsXqBeHXW,3725,2020
zfJOsXqBeHXW,3753,2021
zfJOsXqBeHXW,3853,2022
zfJOsXqBeHXW,3941,2023
PHRP2EWfuHVs,5894,2016
PHRP2EWfuHVs,4679,2017
PHRP2EWfuHVs,5197,2018
PHRP2EWfuHVs,5412,2019
PHRP2EWfuHVs,5721,2020
PHRP2EWfuHVs,6398,2021
PHRP2EWfuHVs,6400,2022
PHRP2EWfuHVs,8138,2023
5zrWn0jk7L9l,10541,2015
5zrWn0jk7L9l,11608,2016
5zrWn0jk7L9l,10975,2017
5zrWn0jk7L9l,12183,2018
5zrWn0jk7L9l,13368,2019
5zrWn0jk7L9l,10513,2020
5zrWn0jk7L9l,11021,2021
5zrWn0jk7L9l,11786,2022
5zrWn0jk7L9l,14240,2023
rKzlJAdMoJNz,13359,2020
rKzlJAdMoJNz,14432,2021
rKzlJAdMoJNz,15127,2022
rKzlJAdMoJNz,11020,2023
tPNxqY7q1H9T,3637,2015
tPNxqY7q1H9T,3725,2016
tPNxqY7q1H9T,3066,2017
tPNxqY7q1H9T,3117,2018
tPNxqY7q1H9T,3079,2019
tPNxqY7q1H9T,3099,2020
tPNxqY7q1H9T,3097,2021
tPNxqY7q1H9T,3126,2022
tPNxqY7q1H9T,4667,2023
OIRABmUw2rKo,8343,2015
OIRABmUw2rKo,9246,2016
OIRABmUw2rKo,8055,2017
OIRABmUw2rKo,8657,2018
OIRABmUw2rKo,9468,2019
OIRABmUw2rKo,11169,2020
OIRABmUw2rKo,11756,2021
OIRABmUw2rKo,12434,2022
OIRABmUw2rKo,14980,2023
TcRcQU9M7szW,17204,2023
tM8g255KGyaw,11208,2016
tM8g255KGyaw,7484,2017
tM8g255KGyaw,8160,2018
tM8g255KGyaw,8827,2019
tM8g255KGyaw,8229,2020
tM8g255KGyaw,8727,2021
tM8g255KGyaw,9302,2022
tM8g255KGyaw,11234,2023
diYwcuN7v6G2,3253,2015
diYwcuN7v6G2,3387,2016
diYwcuN7v6G2,3691,2017
diYwcuN7v6G2,3936,2018
diYwcuN7v6G2,4310,2019
diYwcuN7v6G2,4694,2020
diYwcuN7v6G2,4931,2021
diYwcuN7v6G2,5225,2022
diYwcuN7v6G2,6894,2023
E80YC0dM6OPk,6759,2023
9u0SJQCvg1EC,10690,2018
9u0SJQCvg1EC,11848,2019
9u0SJQCvg1EC,14098,2020
9u0SJQCvg1EC,15041,2021
9u0SJQCvg1EC,15908,2022
9u0SJQCvg1EC,18497,2023
4oZXv3is9zbw,10689,2018
4oZXv3is9zbw,11847,2019
4oZXv3is9zbw,14097,2020
4oZXv3is9zbw,15042,2021
4oZXv3is9zbw,15907,2022
4oZXv3is9zbw,18495,2023
9ozyKf6E8wRP,5186,2015
9ozyKf6E8wRP,5329,2016
9ozyKf6E8wRP,6199,2017
9ozyKf6E8wRP,6129,2018
9ozyKf6E8wRP,6104,2019
9ozyKf6E8wRP,6133,2020
9ozyKf6E8wRP,6222,2021
9ozyKf6E8wRP,6173,2022
9ozyKf6E8wRP,9095,2023
qN0C08U2A7Cr,10691,2018
qN0C08U2A7Cr,8182,2019
qN0C08U2A7Cr,8340,2020
qN0C08U2A7Cr,8919,2021
qN0C08U2A7Cr,9408,2022
qN0C08U2A7Cr,12619,2023
1TaLQEkiRfep,11613,2015
1TaLQEkiRfep,4271,2016
1TaLQEkiRfep,4897,2017
1TaLQEkiRfep,4755,2018
1TaLQEkiRfep,5205,2019
1TaLQEkiRfep,5287,2020
1TaLQEkiRfep,5604,2021
1TaLQEkiRfep,5721,2022
1TaLQEkiRfep,7855,2023
uZNFM8UgfkYp,9806,2023
fL4VxbigJn9h,12189,2019
fL4VxbigJn9h,14317,2020
fL4VxbigJn9h,15537,2021
fL4VxbigJn9h,16110,2022
fL4VxbigJn9h,18826,2023
TkkBxQKVFVp7,10350,2015
TkkBxQKVFVp7,11421,2016
TkkBxQKVFVp7,10451,2017
TkkBxQKVFVp7,12011,2018
TkkBxQKVFVp7,13150,2019
TkkBxQKVFVp7,10816,2020
TkkBxQKVFVp7,11278,2021
TkkBxQKVFVp7,12066,2022
TkkBxQKVFVp7,14527,2023
usRQ2oxQHzEA,9712,2017
usRQ2oxQHzEA,10427,2018
usRQ2oxQHzEA,8617,2019
usRQ2oxQHzEA,7209,2020
usRQ2oxQHzEA,7037,2021
usRQ2oxQHzEA,7189,2022
usRQ2oxQHzEA,4701,2023
7m3Fzx2p55Lv,3034,2015
7m3Fzx2p55Lv,13354,2016
7m3Fzx2p55Lv,3322,2017
7m3Fzx2p55Lv,3594,2018
7m3Fzx2p55Lv,3799,2019
7m3Fzx2p55Lv,2728,2020
7m3Fzx2p55Lv,2918,2021
7m3Fzx2p55Lv,2980,2022
7m3Fzx2p55Lv,3515,2023
H9hcC6RwOsuy,1788,2015
H9hcC6RwOsuy,1755,2016
H9hcC6RwOsuy,1904,2017
H9hcC6RwOsuy,1982,2018
H9hcC6RwOsuy,1966,2019
H9hcC6RwOsuy,1777,2020
H9hcC6RwOsuy,1892,2021
H9hcC6RwOsuy,1948,2022
H9hcC6RwOsuy,2327,2023
Wx8O7wNr48fd,6232,2023
iuqybImKe4g0,9536,2015
iuqybImKe4g0,10430,2016
iuqybImKe4g0,13028,2017
iuqybImKe4g0,14217,2018
iuqybImKe4g0,15459,2019
iuqybImKe4g0,16631,2020
iuqybImKe4g0,17739,2021
iuqybImKe4g0,18427,2022
iuqybImKe4g0,14711,2023
w0ud0rY6PR6A,813,2013
w0ud0rY6PR6A,847,2014
w0ud0rY6PR6A,740,2015
w0ud0rY6PR6A,788,2016
w0ud0rY6PR6A,861,2017
w0ud0rY6PR6A,1023,2018
w0ud0rY6PR6A,835,2019
w0ud0rY6PR6A,736,2020
w0ud0rY6PR6A,764,2021
w0ud0rY6PR6A,776,2022
w0ud0rY6PR6A,599,2023
m9uMe9ecKD0W,9009,2017
m9uMe9ecKD0W,6960,2018
m9uMe9ecKD0W,7465,2019
m9uMe9ecKD0W,7557,2020
m9uMe9ecKD0W,7740,2021
m9uMe9ecKD0W,8407,2022
m9uMe9ecKD0W,4397,2023
pf7yQ0aWYUjv,12477,2015
pf7yQ0aWYUjv,13677,2016
pf7yQ0aWYUjv,5540,2017
pf7yQ0aWYUjv,5690,2018
pf7yQ0aWYUjv,5952,2019
pf7yQ0aWYUjv,5300,2020
pf7yQ0aWYUjv,5620,2021
pf7yQ0aWYUjv,5739,2022
pf7yQ0aWYUjv,5036,2023
ngaYiIqK901c,2403,2015
ngaYiIqK901c,2558,2016
ngaYiIqK901c,3304,2017
ngaYiIqK901c,3322,2018
ngaYiIqK901c,3512,2019
ngaYiIqK901c,3813,2020
ngaYiIqK901c,3665,2021
ngaYiIqK901c,3574,2022
ngaYiIqK901c,3245,2023
h1etkzBUluEz,16704,2021
h1etkzBUluEz,17379,2022
h1etkzBUluEz,4879,2023
GAitOoydk6v6,9966,2018
GAitOoydk6v6,10967,2019
GAitOoydk6v6,13404,2020
GAitOoydk6v6,9523,2021
GAitOoydk6v6,10230,2022
GAitOoydk6v6,10382,2023
IevT81VMHodz,5106,2023
ifKAvRftP0gy,2608,2015
ifKAvRftP0gy,2417,2016
ifKAvRftP0gy,1378,2017
ifKAvRftP0gy,1431,2018
ifKAvRftP0gy,1261,2019
ifKAvRftP0gy,1073,2020
ifKAvRftP0gy,1102,2021
ifKAvRftP0gy,1126,2022
ifKAvRftP0gy,552,2023
MkeeX2dkV2yL,142,2007
MkeeX2dkV2yL,141,2008
MkeeX2dkV2yL,152,2010
MkeeX2dkV2yL,157,2011
MkeeX2dkV2yL,161,2012
MkeeX2dkV2yL,80,2013
MkeeX2dkV2yL,83,2014
MkeeX2dkV2yL,90,2015
MkeeX2dkV2yL,95,2016
MkeeX2dkV2yL,98,2017
MkeeX2dkV2yL,96,2018
MkeeX2dkV2yL,95,2019
MkeeX2dkV2yL,84,2020
MkeeX2dkV2yL,85,2021
MkeeX2dkV2yL,85,2022
MkeeX2dkV2yL,12,2023
3nFPNmlyG0H3,9068,2017
3nFPNmlyG0H3,9752,2018
3nFPNmlyG0H3,10511,2019
3nFPNmlyG0H3,12774,2020
3nFPNmlyG0H3,13687,2021
3nFPNmlyG0H3,14195,2022
3nFPNmlyG0H3,12284,2023
lHl2kLMGvLc2,7757,2015
lHl2kLMGvLc2,6856,2016
lHl2kLMGvLc2,4528,2017
lHl2kLMGvLc2,4798,2018
lHl2kLMGvLc2,4980,2019
lHl2kLMGvLc2,3806,2020
lHl2kLMGvLc2,3818,2021
lHl2kLMGvLc2,3912,2022
lHl2kLMGvLc2,2242,2023
SwfaLh7xukWO,958,2014
SwfaLh7xukWO,811,2015
SwfaLh7xukWO,938,2016
SwfaLh7xukWO,858,2017
SwfaLh7xukWO,861,2018
SwfaLh7xukWO,904,2019
SwfaLh7xukWO,804,2020
SwfaLh7xukWO,796,2021
SwfaLh7xukWO,816,2022
SwfaLh7xukWO,205,2023
960c1RbDZDX7,5643,2015
960c1RbDZDX7,6521,2016
960c1RbDZDX7,3456,2017
960c1RbDZDX7,3421,2018
960c1RbDZDX7,3620,2019
960c1RbDZDX7,3385,2020
960c1RbDZDX7,3599,2021
960c1RbDZDX7,3707,2022
960c1RbDZDX7,3009,2023
8GTRYjXwqEyp,9711,2017
8GTRYjXwqEyp,7243,2018
8GTRYjXwqEyp,6134,2019
8GTRYjXwqEyp,3047,2020
8GTRYjXwqEyp,2001,2021
8GTRYjXwqEyp,2001,2022
8GTRYjXwqEyp,1024,2023
Yn653bMHKMDd,11160,2022
Yn653bMHKMDd,6884,2023
3zGExAEt4SEc,10108,2015
3zGExAEt4SEc,10943,2016
3zGExAEt4SEc,6549,2017
3zGExAEt4SEc,5868,2018
3zGExAEt4SEc,6593,2019
3zGExAEt4SEc,5580,2020
3zGExAEt4SEc,5877,2021
3zGExAEt4SEc,5988,2022
3zGExAEt4SEc,9628,2023
XhRm4jVyta0U,9011,2017
XhRm4jVyta0U,9681,2018
XhRm4jVyta0U,10441,2019
XhRm4jVyta0U,12622,2020
XhRm4jVyta0U,13543,2021
XhRm4jVyta0U,9662,2022
XhRm4jVyta0U,2648,2023
0FBZ2bIUv4KA,7602,2015
0FBZ2bIUv4KA,8576,2016
0FBZ2bIUv4KA,10761,2017
0FBZ2bIUv4KA,11532,2018
0FBZ2bIUv4KA,12655,2019
0FBZ2bIUv4KA,14632,2020
0FBZ2bIUv4KA,15716,2021
0FBZ2bIUv4KA,16382,2022
0FBZ2bIUv4KA,3629,2023
LF90opkhTxu8,6237,2023
RG17Yn7EiB9g,11409,2020
RG17Yn7EiB9g,12097,2021
RG17Yn7EiB9g,12712,2022
RG17Yn7EiB9g,15878,2023
fQ52r40Ht6Dg,975,2008
fQ52r40Ht6Dg,977,2010
fQ52r40Ht6Dg,4391,2015
fQ52r40Ht6Dg,3776,2016
fQ52r40Ht6Dg,2455,2017
fQ52r40Ht6Dg,2126,2018
fQ52r40Ht6Dg,2196,2019
fQ52r40Ht6Dg,2241,2020
fQ52r40Ht6Dg,2344,2021
fQ52r40Ht6Dg,2420,2022
fQ52r40Ht6Dg,877,2023
XolrgRhimapi,12562,2015
XolrgRhimapi,13697,2016
XolrgRhimapi,14745,2017
XolrgRhimapi,16071,2018
XolrgRhimapi,17375,2019
XolrgRhimapi,18161,2020
XolrgRhimapi,19248,2021
XolrgRhimapi,19906,2022
XolrgRhimapi,21678,2023
rD7rkQ6b8fvW,9794,2015
rD7rkQ6b8fvW,10651,2016
rD7rkQ6b8fvW,13274,2017
rD7rkQ6b8fvW,14485,2018
rD7rkQ6b8fvW,15726,2019
rD7rkQ6b8fvW,16820,2020
rD7rkQ6b8fvW,17912,2021
rD7rkQ6b8fvW,18591,2022
rD7rkQ6b8fvW,15365,2023
UI8KLWAeryOi,7933,2016
UI8KLWAeryOi,7021,2017
UI8KLWAeryOi,7039,2018
UI8KLWAeryOi,6215,2019
UI8KLWAeryOi,6240,2020
UI8KLWAeryOi,6212,2021
UI8KLWAeryOi,7106,2022
UI8KLWAeryOi,2979,2023
LKW44zpbcdeO,10538,2021
LKW44zpbcdeO,11318,2022
LKW44zpbcdeO,13773,2023
xv7sRjegnbYF,6160,2015
xv7sRjegnbYF,5187,2016
xv7sRjegnbYF,5140,2017
xv7sRjegnbYF,6033,2018
xv7sRjegnbYF,6087,2019
xv7sRjegnbYF,6069,2020
xv7sRjegnbYF,6141,2021
xv7sRjegnbYF,4284,2022
xv7sRjegnbYF,7839,2023
TmOzBjqWUp2g,7916,2016
TmOzBjqWUp2g,7547,2017
TmOzBjqWUp2g,8198,2018
TmOzBjqWUp2g,8887,2019
TmOzBjqWUp2g,10637,2020
TmOzBjqWUp2g,11149,2021
TmOzBjqWUp2g,11908,2022
TmOzBjqWUp2g,14401,2023
nczF6YBNFTVS,11219,2019
nczF6YBNFTVS,13611,2020
nczF6YBNFTVS,14776,2021
nczF6YBNFTVS,15446,2022
nczF6YBNFTVS,18310,2023
EbbCDI9euHFO,9650,2017
EbbCDI9euHFO,10529,2018
EbbCDI9euHFO,11700,2019
EbbCDI9euHFO,13961,2020
EbbCDI9euHFO,15168,2021
EbbCDI9euHFO,15782,2022
EbbCDI9euHFO,18517,2023
4e0YTKc90ZlO,4438,2015
4e0YTKc90ZlO,3996,2016
4e0YTKc90ZlO,4767,2017
4e0YTKc90ZlO,3562,2018
4e0YTKc90ZlO,3758,2019
4e0YTKc90ZlO,3738,2020
4e0YTKc90ZlO,3953,2021
4e0YTKc90ZlO,4220,2022
4e0YTKc90ZlO,3915,2023
GRPYcxTiexei,1287,2015
GRPYcxTiexei,1256,2016
GRPYcxTiexei,1026,2017
GRPYcxTiexei,1029,2018
GRPYcxTiexei,1042,2019
GRPYcxTiexei,1075,2020
GRPYcxTiexei,1113,2021
GRPYcxTiexei,1057,2022
GRPYcxTiexei,1016,2023
sitLseA1M6gH,7997,2015
sitLseA1M6gH,8913,2016
sitLseA1M6gH,11197,2017
sitLseA1M6gH,12381,2018
sitLseA1M6gH,13609,2019
sitLseA1M6gH,15229,2020
sitLseA1M6gH,16364,2021
sitLseA1M6gH,16967,2022
sitLseA1M6gH,19568,2023
tX6P4mfoCSyW,8673,2015
tX6P4mfoCSyW,9568,2016
tX6P4mfoCSyW,12102,2017
tX6P4mfoCSyW,13151,2018
tX6P4mfoCSyW,14411,2019
tX6P4mfoCSyW,15914,2020
tX6P4mfoCSyW,17007,2021
tX6P4mfoCSyW,17711,2022
tX6P4mfoCSyW,20071,2023
cctaf8sFzJ99,13895,2021
cctaf8sFzJ99,11326,2022
cctaf8sFzJ99,12177,2023
8NlXIDzkZimA,6296,2023
JqCAgROyAHtV,13769,2019
JqCAgROyAHtV,15439,2020
JqCAgROyAHtV,16627,2021
JqCAgROyAHtV,17179,2022
JqCAgROyAHtV,19701,2023
s1dyd6N7nxQZ,7200,2015
s1dyd6N7nxQZ,7854,2016
s1dyd6N7nxQZ,9252,2017
s1dyd6N7nxQZ,7814,2018
s1dyd6N7nxQZ,7825,2019
s1dyd6N7nxQZ,9487,2020
s1dyd6N7nxQZ,9770,2021
s1dyd6N7nxQZ,10530,2022
s1dyd6N7nxQZ,11597,2023
rxxUNikpTIOJ,1507,2015
rxxUNikpTIOJ,1551,2016
rxxUNikpTIOJ,1760,2017
rxxUNikpTIOJ,1846,2018
rxxUNikpTIOJ,1892,2019
rxxUNikpTIOJ,1874,2020
rxxUNikpTIOJ,1952,2021
rxxUNikpTIOJ,1844,2022
rxxUNikpTIOJ,960,2023
w5KxAINGOU4i,6633,2023
QgMDxQtq6Bci,4209,2015
QgMDxQtq6Bci,4486,2016
QgMDxQtq6Bci,3300,2017
QgMDxQtq6Bci,3570,2018
QgMDxQtq6Bci,3772,2019
QgMDxQtq6Bci,4406,2020
QgMDxQtq6Bci,3888,2021
QgMDxQtq6Bci,3983,2022
QgMDxQtq6Bci,3474,2023
sPtj5GwQFXv2,6704,2023
caqQK8dgNXUn,9552,2017
caqQK8dgNXUn,10583,2018
caqQK8dgNXUn,8052,2019
caqQK8dgNXUn,8022,2020
caqQK8dgNXUn,8344,2021
caqQK8dgNXUn,9058,2022
caqQK8dgNXUn,5090,2023
gVJnRZb7XMy3,11848,2015
gVJnRZb7XMy3,12832,2016
gVJnRZb7XMy3,13611,2017
gVJnRZb7XMy3,14815,2018
gVJnRZb7XMy3,16044,2019
gVJnRZb7XMy3,17101,2020
gVJnRZb7XMy3,18213,2021
gVJnRZb7XMy3,18880,2022
gVJnRZb7XMy3,5814,2023
EYO4K7rKcnvD,10181,2018
EYO4K7rKcnvD,11324,2019
EYO4K7rKcnvD,13668,2020
EYO4K7rKcnvD,14719,2021
EYO4K7rKcnvD,15502,2022
EYO4K7rKcnvD,14831,2023
Vr3VhlWam5Ol,20569,2023
orKsV0fIuk8D,7861,2015
orKsV0fIuk8D,7069,2016
orKsV0fIuk8D,4118,2017
orKsV0fIuk8D,4325,2018
orKsV0fIuk8D,4229,2019
orKsV0fIuk8D,4427,2020
orKsV0fIuk8D,4683,2021
orKsV0fIuk8D,5127,2022
orKsV0fIuk8D,7481,2023
rjb2mnEU4zUo,4906,2015
rjb2mnEU4zUo,5652,2016
rjb2mnEU4zUo,6664,2017
rjb2mnEU4zUo,7650,2018
rjb2mnEU4zUo,7711,2019
rjb2mnEU4zUo,9354,2020
rjb2mnEU4zUo,9615,2021
rjb2mnEU4zUo,10362,2022
rjb2mnEU4zUo,9349,2023
YMerHu4eF45s,14394,2022
YMerHu4eF45s,17437,2023
JZHieOYWmXqL,3441,2017
JZHieOYWmXqL,3722,2018
JZHieOYWmXqL,3931,2019
JZHieOYWmXqL,4560,2020
JZHieOYWmXqL,4804,2021
JZHieOYWmXqL,4927,2022
JZHieOYWmXqL,5586,2023
FEYvpZniT1az,3885,2015
FEYvpZniT1az,4229,2016
FEYvpZniT1az,6819,2017
FEYvpZniT1az,7899,2018
FEYvpZniT1az,7889,2019
FEYvpZniT1az,9557,2020
FEYvpZniT1az,9818,2021
FEYvpZniT1az,10622,2022
FEYvpZniT1az,8554,2023
XHHrCVxLnQVC,21025,2023
mPa3ml5tbGvn,9608,2020
mPa3ml5tbGvn,9871,2021
mPa3ml5tbGvn,10698,2022
mPa3ml5tbGvn,10960,2023
1XrrZz4iTgkl,12496,2015
1XrrZz4iTgkl,13591,2016
1XrrZz4iTgkl,3213,2017
1XrrZz4iTgkl,3490,2018
1XrrZz4iTgkl,3687,2019
1XrrZz4iTgkl,4287,2020
1XrrZz4iTgkl,4551,2021
1XrrZz4iTgkl,4413,2022
1XrrZz4iTgkl,4384,2023
teYOwHufC9bx,9501,2017
teYOwHufC9bx,10567,2018
teYOwHufC9bx,11736,2019
teYOwHufC9bx,13924,2020
teYOwHufC9bx,15204,2021
teYOwHufC9bx,15746,2022
teYOwHufC9bx,18487,2023
1ZsvWBwymcWO,11461,2020
1ZsvWBwymcWO,12122,2021
1ZsvWBwymcWO,12774,2022
1ZsvWBwymcWO,15942,2023
dsFAqV8qRhcz,9914,2015
dsFAqV8qRhcz,10756,2016
dsFAqV8qRhcz,13385,2017
dsFAqV8qRhcz,14665,2018
dsFAqV8qRhcz,15895,2019
dsFAqV8qRhcz,16895,2020
dsFAqV8qRhcz,18011,2021
dsFAqV8qRhcz,18655,2022
dsFAqV8qRhcz,20862,2023
SmlMJR4rqnjq,13149,2020
SmlMJR4rqnjq,10616,2021
SmlMJR4rqnjq,6441,2022
SmlMJR4rqnjq,8952,2023
P8q0rWJhvN5t,7252,2015
P8q0rWJhvN5t,7926,2016
P8q0rWJhvN5t,9753,2017
P8q0rWJhvN5t,10893,2018
P8q0rWJhvN5t,12024,2019
P8q0rWJhvN5t,14157,2020
P8q0rWJhvN5t,15288,2021
P8q0rWJhvN5t,15966,2022
P8q0rWJhvN5t,16301,2023
mIiLU1WsrDmb,19052,2022
mIiLU1WsrDmb,13008,2023
s41FdK68vUek,6770,2015
s41FdK68vUek,6612,2016
s41FdK68vUek,8730,2017
s41FdK68vUek,9444,2018
s41FdK68vUek,10211,2019
s41FdK68vUek,9582,2020
s41FdK68vUek,9850,2021
s41FdK68vUek,10658,2022
s41FdK68vUek,12716,2023
mQ2Y09KFankM,10917,2015
mQ2Y09KFankM,12004,2016
mQ2Y09KFankM,14152,2017
mQ2Y09KFankM,15504,2018
mQ2Y09KFankM,16751,2019
mQ2Y09KFankM,17701,2020
mQ2Y09KFankM,18846,2021
mQ2Y09KFankM,19506,2022
mQ2Y09KFankM,21346,2023
YKgXMX7dI6EQ,11195,2016
YKgXMX7dI6EQ,9965,2017
YKgXMX7dI6EQ,11165,2018
YKgXMX7dI6EQ,12331,2019
YKgXMX7dI6EQ,11938,2020
YKgXMX7dI6EQ,12815,2021
YKgXMX7dI6EQ,13293,2022
YKgXMX7dI6EQ,16263,2023
0YFhSQZezviN,3742,2015
0YFhSQZezviN,3305,2016
0YFhSQZezviN,2679,2017
0YFhSQZezviN,1952,2018
0YFhSQZezviN,2200,2019
0YFhSQZezviN,2490,2020
0YFhSQZezviN,2690,2021
0YFhSQZezviN,2758,2022
0YFhSQZezviN,1867,2023
OeOYgQzZHtN3,5897,2015
OeOYgQzZHtN3,6864,2016
OeOYgQzZHtN3,5656,2017
OeOYgQzZHtN3,5799,2018
OeOYgQzZHtN3,6523,2019
OeOYgQzZHtN3,6606,2020
OeOYgQzZHtN3,6881,2021
OeOYgQzZHtN3,6881,2022
OeOYgQzZHtN3,8745,2023
CSMfQbui588H,6177,2015
CSMfQbui588H,6201,2016
CSMfQbui588H,7407,2017
CSMfQbui588H,6481,2018
CSMfQbui588H,7241,2019
CSMfQbui588H,6413,2020
CSMfQbui588H,7331,2021
CSMfQbui588H,7596,2022
CSMfQbui588H,9012,2023
W2aJLssCVDtm,6696,2015
W2aJLssCVDtm,7436,2016
W2aJLssCVDtm,8523,2017
W2aJLssCVDtm,9257,2018
W2aJLssCVDtm,5926,2019
W2aJLssCVDtm,5984,2020
W2aJLssCVDtm,6701,2021
W2aJLssCVDtm,6712,2022
W2aJLssCVDtm,9363,2023
QJPAzI6CQc43,6524,2015
QJPAzI6CQc43,7308,2016
QJPAzI6CQc43,6240,2017
QJPAzI6CQc43,5914,2018
QJPAzI6CQc43,6648,2019
QJPAzI6CQc43,3380,2020
QJPAzI6CQc43,3595,2021
QJPAzI6CQc43,3701,2022
QJPAzI6CQc43,6881,2023
kgIcDgpie2KY,8973,2023
whYYHIx8fcjD,1722,2015
whYYHIx8fcjD,2025,2016
whYYHIx8fcjD,2179,2017
whYYHIx8fcjD,2094,2018
whYYHIx8fcjD,2123,2019
whYYHIx8fcjD,2112,2020
whYYHIx8fcjD,2237,2021
whYYHIx8fcjD,2312,2022
whYYHIx8fcjD,3839,2023
Oh16fQBe9JQJ,2191,2015
Oh16fQBe9JQJ,2352,2016
Oh16fQBe9JQJ,2659,2017
Oh16fQBe9JQJ,2841,2018
Oh16fQBe9JQJ,3162,2019
Oh16fQBe9JQJ,3296,2020
Oh16fQBe9JQJ,3493,2021
Oh16fQBe9JQJ,3605,2022
Oh16fQBe9JQJ,2049,2023
TIVCB8LabZOW,12530,2015
TIVCB8LabZOW,13611,2016
TIVCB8LabZOW,6615,2017
TIVCB8LabZOW,3787,2018
TIVCB8LabZOW,4124,2019
TIVCB8LabZOW,4674,2020
TIVCB8LabZOW,4906,2021
TIVCB8LabZOW,3860,2022
TIVCB8LabZOW,4316,2023
EgqqwjOUgTZr,7404,2015
EgqqwjOUgTZr,8343,2016
EgqqwjOUgTZr,10430,2017
EgqqwjOUgTZr,11533,2018
EgqqwjOUgTZr,12656,2019
EgqqwjOUgTZr,14619,2020
EgqqwjOUgTZr,15728,2021
EgqqwjOUgTZr,16371,2022
EgqqwjOUgTZr,19016,2023
UQrSZlFs8UmK,8517,2015
UQrSZlFs8UmK,9415,2016
UQrSZlFs8UmK,3792,2017
UQrSZlFs8UmK,2720,2018
UQrSZlFs8UmK,2929,2019
UQrSZlFs8UmK,2277,2020
UQrSZlFs8UmK,2481,2021
UQrSZlFs8UmK,2571,2022
UQrSZlFs8UmK,3031,2023
qcnSABfvkgms,4144,2015
qcnSABfvkgms,4412,2016
qcnSABfvkgms,4476,2017
qcnSABfvkgms,4756,2018
qcnSABfvkgms,4519,2019
qcnSABfvkgms,5169,2020
qcnSABfvkgms,5487,2021
qcnSABfvkgms,5170,2022
qcnSABfvkgms,7071,2023
YhGjrar5DtLM,9037,2015
YhGjrar5DtLM,9912,2016
YhGjrar5DtLM,12539,2017
YhGjrar5DtLM,13658,2018
YhGjrar5DtLM,14904,2019
YhGjrar5DtLM,16232,2020
YhGjrar5DtLM,17359,2021
YhGjrar5DtLM,18060,2022
YhGjrar5DtLM,20302,2023
452u3sNS80Fq,4353,2015
452u3sNS80Fq,3216,2016
452u3sNS80Fq,2791,2017
452u3sNS80Fq,2960,2018
452u3sNS80Fq,2862,2019
452u3sNS80Fq,3179,2020
452u3sNS80Fq,3252,2021
452u3sNS80Fq,2958,2022
452u3sNS80Fq,3827,2023
rfRzs7J5btGk,265,2007
rfRzs7J5btGk,265,2008
rfRzs7J5btGk,298,2010
rfRzs7J5btGk,302,2011
rfRzs7J5btGk,306,2012
rfRzs7J5btGk,345,2013
rfRzs7J5btGk,334,2014
rfRzs7J5btGk,317,2015
rfRzs7J5btGk,359,2016
rfRzs7J5btGk,344,2017
rfRzs7J5btGk,331,2018
rfRzs7J5btGk,325,2019
